# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-27 20:54:52 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0204309906 CONVEYANCE CHAN AT RAMSGATE LN NR GREAT BRIDGE, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0204309906
#            TS   parameter     Description
#        147316       00065     Gage height, feet, Left Culvert, [Left culvert]
#        147318       00010     Temperature, water, degrees Celsius
#        147319       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        147320       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        147321       99234     Count of samples collected by autosampler, number
#        147329       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	147316_00065	147316_00065_cd	147318_00010	147318_00010_cd	147319_00095	147319_00095_cd	147320_63680	147320_63680_cd	147321_99234	147321_99234_cd	147329_00060	147329_00060_cd
USGS	0204309906	2019-04-23 10:40	EDT	0.21	P	16.7	P	258	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:45	EDT	0.21	P	16.8	P	249	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:50	EDT	0.21	P	16.8	P	239	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:55	EDT	0.21	P	16.9	P	239	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:00	EDT	0.21	P	17.0	P	239	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:05	EDT	0.21	P	17.0	P	237	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:10	EDT	0.21	P	17.1	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:15	EDT	0.21	P	17.1	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:20	EDT	0.21	P	17.2	P	236	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:25	EDT	0.21	P	17.3	P	236	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:30	EDT	0.21	P	17.3	P	236	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:35	EDT	0.21	P	17.4	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:40	EDT	0.21	P	17.5	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:45	EDT	0.21	P	17.5	P	236	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:50	EDT	0.21	P	17.6	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 11:55	EDT	0.22	P	17.7	P	236	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-23 12:00	EDT	0.21	P	17.8	P	236	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:05	EDT	0.21	P	17.8	P	236	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:10	EDT	0.21	P	17.9	P	237	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:15	EDT	0.21	P	18.0	P	237	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:20	EDT	0.21	P	18.1	P	238	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:25	EDT	0.21	P	18.1	P	238	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:30	EDT	0.21	P	18.2	P	238	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:35	EDT	0.21	P	18.3	P	239	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:40	EDT	0.21	P	18.4	P	239	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:45	EDT	0.21	P	18.5	P	240	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:50	EDT	0.21	P	18.6	P	240	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 12:55	EDT	0.21	P	18.6	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:00	EDT	0.21	P	18.8	P	241	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:05	EDT	0.21	P	18.8	P	241	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:10	EDT	0.21	P	18.9	P	242	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:15	EDT	0.21	P	19.0	P	241	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:20	EDT	0.22	P	19.1	P	241	P	2.7	P	0	P	0.77	P
USGS	0204309906	2019-04-23 13:25	EDT	0.21	P	19.2	P	241	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:30	EDT	0.21	P	19.3	P	242	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:35	EDT	0.21	P	19.4	P	242	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:40	EDT	0.21	P	19.4	P	242	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:45	EDT	0.21	P	19.5	P	243	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:50	EDT	0.21	P	19.6	P	244	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 13:55	EDT	0.21	P	19.7	P	245	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:00	EDT	0.21	P	19.8	P	245	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:05	EDT	0.21	P	19.9	P	237	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:10	EDT	0.21	P	19.9	P	235	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:15	EDT	0.21	P	20.0	P	235	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:20	EDT	0.21	P	20.1	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:25	EDT	0.22	P	20.1	P	235	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-23 14:30	EDT	0.21	P	20.2	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:35	EDT	0.21	P	20.3	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:40	EDT	0.21	P	20.3	P	235	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:45	EDT	0.21	P	20.4	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:50	EDT	0.21	P	20.4	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 14:55	EDT	0.22	P	20.5	P	236	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-23 15:00	EDT	0.22	P	20.6	P	236	P	4.8	P	0	P	0.77	P
USGS	0204309906	2019-04-23 15:05	EDT	0.21	P	20.6	P	237	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 15:10	EDT	0.22	P	20.7	P	237	P	3.5	P	0	P	0.77	P
USGS	0204309906	2019-04-23 15:15	EDT	0.21	P	20.7	P	237	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 15:20	EDT	0.21	P	20.8	P	237	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 15:25	EDT	0.21	P	20.8	P	237	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 15:30	EDT	0.21	P	20.8	P	238	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 15:35	EDT	0.21	P	20.9	P	238	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 15:40	EDT	0.21	P	20.9	P	238	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 15:45	EDT	0.22	P	20.9	P	238	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-23 15:50	EDT	0.22	P	21.0	P	238	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-23 15:55	EDT	0.22	P	21.0	P	239	P	3.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 16:00	EDT	0.21	P	21.0	P	239	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:05	EDT	0.21	P	21.0	P	240	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:10	EDT	0.22	P	21.1	P	240	P	3.7	P	0	P	0.77	P
USGS	0204309906	2019-04-23 16:15	EDT	0.21	P	21.1	P	240	P	4.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:20	EDT	0.21	P	21.1	P	241	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:25	EDT	0.21	P	21.1	P	241	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:30	EDT	0.21	P	21.2	P	241	P	4.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:35	EDT	0.22	P	21.2	P	241	P	3.6	P	0	P	0.77	P
USGS	0204309906	2019-04-23 16:40	EDT	0.21	P	21.2	P	242	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:45	EDT	0.21	P	21.2	P	242	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:50	EDT	0.21	P	21.2	P	242	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 16:55	EDT	0.21	P	21.3	P	242	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 17:00	EDT	0.21	P	21.3	P	242	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 17:05	EDT	0.21	P	21.3	P	237	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 17:10	EDT	0.21	P	21.3	P	235	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 17:15	EDT	0.22	P	21.3	P	235	P	3.4	P	0	P	0.77	P
USGS	0204309906	2019-04-23 17:20	EDT	0.22	P	21.3	P	234	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-23 17:25	EDT	0.21	P	21.3	P	234	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 17:30	EDT	0.22	P	21.3	P	234	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 17:35	EDT	0.22	P	21.3	P	234	P	3.4	P	0	P	0.77	P
USGS	0204309906	2019-04-23 17:40	EDT	0.21	P	21.3	P	233	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 17:45	EDT	0.22	P	21.3	P	233	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-23 17:50	EDT	0.22	P	21.3	P	233	P	4.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 17:55	EDT	0.22	P	21.3	P	233	P	3.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:00	EDT	0.22	P	21.3	P	233	P	3.1	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:05	EDT	0.21	P	21.3	P	233	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 18:10	EDT	0.22	P	21.3	P	233	P	3.1	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:15	EDT	0.22	P	21.3	P	233	P	3.5	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:20	EDT	0.22	P	21.3	P	232	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:25	EDT	0.21	P	21.3	P	232	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 18:30	EDT	0.22	P	21.3	P	232	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:35	EDT	0.22	P	21.2	P	233	P	3.1	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:40	EDT	0.22	P	21.2	P	233	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:45	EDT	0.22	P	21.2	P	233	P	3.6	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:50	EDT	0.22	P	21.2	P	233	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-23 18:55	EDT	0.22	P	21.1	P	233	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:00	EDT	0.22	P	21.1	P	233	P	3.4	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:05	EDT	0.22	P	21.1	P	233	P	4.4	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:10	EDT	0.22	P	21.0	P	233	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:15	EDT	0.22	P	21.0	P	233	P	3.5	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:20	EDT	0.22	P	20.9	P	233	P	4.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:25	EDT	0.22	P	20.9	P	233	P	3.8	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:30	EDT	0.21	P	20.8	P	233	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 19:35	EDT	0.22	P	20.8	P	233	P	5.4	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:40	EDT	0.22	P	20.7	P	234	P	3.6	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:45	EDT	0.22	P	20.7	P	234	P	6.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:50	EDT	0.22	P	20.6	P	234	P	5.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 19:55	EDT	0.22	P	20.6	P	235	P	4.7	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:00	EDT	0.22	P	20.5	P	234	P	4.6	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:05	EDT	0.22	P	20.4	P	231	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:10	EDT	0.22	P	20.4	P	230	P	3.5	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:15	EDT	0.22	P	20.4	P	231	P	3.9	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:20	EDT	0.22	P	20.3	P	231	P	3.9	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:25	EDT	0.21	P	20.2	P	232	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 20:30	EDT	0.22	P	20.2	P	232	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:35	EDT	0.21	P	20.1	P	232	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 20:40	EDT	0.21	P	20.0	P	233	P	5.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 20:45	EDT	0.22	P	20.0	P	233	P	6.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 20:50	EDT	0.21	P	19.9	P	234	P	5.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 20:55	EDT	0.22	P	19.9	P	234	P	4.0	P	0	P	0.77	P
USGS	0204309906	2019-04-23 21:00	EDT	0.22	P	19.8	P	235	P	4.7	P	0	P	0.77	P
USGS	0204309906	2019-04-23 21:05	EDT	0.22	P	19.8	P	235	P	4.5	P	0	P	0.77	P
USGS	0204309906	2019-04-23 21:10	EDT	0.21	P	19.7	P	235	P	8.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:15	EDT	0.21	P	19.6	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:20	EDT	0.22	P	19.6	P	237	P	5.7	P	0	P	0.77	P
USGS	0204309906	2019-04-23 21:25	EDT	0.21	P	19.5	P	237	P	4.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:30	EDT	0.21	P	19.4	P	238	P	6.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:35	EDT	0.21	P	19.4	P	239	P	7.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:40	EDT	0.21	P	19.3	P	240	P	5.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:45	EDT	0.21	P	19.3	P	241	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:50	EDT	0.21	P	19.2	P	242	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 21:55	EDT	0.21	P	19.2	P	243	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:00	EDT	0.21	P	19.1	P	244	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:05	EDT	0.21	P	19.1	P	246	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:10	EDT	0.21	P	19.0	P	247	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:15	EDT	0.22	P	19.0	P	248	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 22:20	EDT	0.21	P	18.9	P	249	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:25	EDT	0.21	P	18.9	P	251	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:30	EDT	0.21	P	18.8	P	252	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:35	EDT	0.21	P	18.8	P	254	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:40	EDT	0.21	P	18.8	P	256	P	5.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:45	EDT	0.22	P	18.7	P	257	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-23 22:50	EDT	0.21	P	18.7	P	259	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 22:55	EDT	0.22	P	18.7	P	261	P	3.5	P	0	P	0.77	P
USGS	0204309906	2019-04-23 23:00	EDT	0.21	P	18.6	P	263	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:05	EDT	0.21	P	18.6	P	273	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:10	EDT	0.22	P	18.5	P	274	P	4.5	P	0	P	0.77	P
USGS	0204309906	2019-04-23 23:15	EDT	0.21	P	18.5	P	275	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:20	EDT	0.22	P	18.5	P	276	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 23:25	EDT	0.22	P	18.4	P	277	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-23 23:30	EDT	0.21	P	18.4	P	279	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:35	EDT	0.21	P	18.4	P	280	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:40	EDT	0.21	P	18.4	P	281	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:45	EDT	0.21	P	18.3	P	282	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:50	EDT	0.21	P	18.3	P	283	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 23:55	EDT	0.21	P	18.3	P	284	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 00:00	EDT	0.22	P	18.3	P	285	P	3.1	P	0	P	0.77	P
USGS	0204309906	2019-04-24 00:05	EDT	0.21	P	18.2	P	286	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 00:10	EDT	0.22	P	18.2	P	287	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-24 00:15	EDT	0.22	P	18.2	P	289	P	4.1	P	0	P	0.77	P
USGS	0204309906	2019-04-24 00:20	EDT	0.21	P	18.2	P	289	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 00:25	EDT	0.22	P	18.2	P	290	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-24 00:30	EDT	0.22	P	18.1	P	291	P	3.6	P	0	P	0.77	P
USGS	0204309906	2019-04-24 00:35	EDT	0.22	P	18.1	P	291	P	3.0	P	0	P	0.77	P
USGS	0204309906	2019-04-24 00:40	EDT	0.21	P	18.1	P	292	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 00:45	EDT	0.22	P	18.1	P	293	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-24 00:50	EDT	0.21	P	18.0	P	293	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 00:55	EDT	0.21	P	18.0	P	294	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 01:00	EDT	0.22	P	18.0	P	294	P	3.5	P	0	P	0.77	P
USGS	0204309906	2019-04-24 01:05	EDT	0.21	P	18.0	P	294	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 01:10	EDT	0.21	P	18.0	P	294	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 01:15	EDT	0.22	P	17.9	P	295	P	3.0	P	0	P	0.77	P
USGS	0204309906	2019-04-24 01:20	EDT	0.21	P	17.9	P	295	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 01:25	EDT	0.22	P	17.9	P	295	P	3.1	P	0	P	0.77	P
USGS	0204309906	2019-04-24 01:30	EDT	0.21	P	17.9	P	295	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 01:35	EDT	0.22	P	17.8	P	296	P	3.1	P	0	P	0.77	P
USGS	0204309906	2019-04-24 01:40	EDT	0.21	P	17.8	P	296	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 01:45	EDT	0.22	P	17.8	P	296	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-24 01:50	EDT	0.21	P	17.8	P	296	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 01:55	EDT	0.22	P	17.8	P	296	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-24 02:00	EDT	0.21	P	17.8	P	296	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 02:05	EDT	0.21	P	17.7	P	307	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 02:10	EDT	0.21	P	17.7	P	306	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 02:15	EDT	0.21	P	17.7	P	305	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 02:20	EDT	0.21	P	17.7	P	303	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 02:25	EDT	0.22	P	17.6	P	302	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-24 02:30	EDT	0.22	P	17.6	P	301	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-24 02:35	EDT	0.22	P	17.6	P	299	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-24 02:40	EDT	0.22	P	17.6	P	298	P	2.8	P	0	P	0.77	P
USGS	0204309906	2019-04-24 02:45	EDT	0.22	P	17.6	P	297	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-24 02:50	EDT	0.22	P	17.6	P	295	P	3.1	P	0	P	0.77	P
USGS	0204309906	2019-04-24 02:55	EDT	0.22	P	17.6	P	294	P	3.7	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:00	EDT	0.22	P	17.5	P	292	P	3.4	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:05	EDT	0.22	P	17.5	P	291	P	3.7	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:10	EDT	0.22	P	17.5	P	289	P	3.9	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:15	EDT	0.22	P	17.5	P	288	P	3.9	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:20	EDT	0.22	P	17.5	P	286	P	3.6	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:25	EDT	0.22	P	17.4	P	285	P	3.8	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:30	EDT	0.22	P	17.4	P	284	P	3.0	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:35	EDT	0.22	P	17.4	P	282	P	4.4	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:40	EDT	0.22	P	17.4	P	281	P	3.0	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:45	EDT	0.22	P	17.4	P	280	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:50	EDT	0.22	P	17.4	P	278	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-24 03:55	EDT	0.22	P	17.4	P	277	P	3.9	P	0	P	0.77	P
USGS	0204309906	2019-04-24 04:00	EDT	0.23	P	17.4	P	275	P	2.8	P	0	P	0.85	P
USGS	0204309906	2019-04-24 04:05	EDT	0.22	P	17.3	P	274	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-24 04:10	EDT	0.23	P	17.3	P	273	P	2.7	P	0	P	0.85	P
USGS	0204309906	2019-04-24 04:15	EDT	0.23	P	17.3	P	271	P	2.9	P	0	P	0.85	P
USGS	0204309906	2019-04-24 04:20	EDT	0.23	P	17.3	P	271	P	2.9	P	0	P	0.85	P
USGS	0204309906	2019-04-24 04:25	EDT	0.23	P	17.3	P	269	P	3.6	P	0	P	0.85	P
USGS	0204309906	2019-04-24 04:30	EDT	0.23	P	17.3	P	269	P	3.9	P	0	P	0.85	P
USGS	0204309906	2019-04-24 04:35	EDT	0.23	P	17.2	P	268	P	2.8	P	0	P	0.85	P
USGS	0204309906	2019-04-24 04:40	EDT	0.22	P	17.2	P	267	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-24 04:45	EDT	0.22	P	17.2	P	265	P	2.5	P	0	P	0.77	P
USGS	0204309906	2019-04-24 04:50	EDT	0.22	P	17.2	P	265	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-24 04:55	EDT	0.22	P	17.2	P	263	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-24 05:00	EDT	0.23	P	17.2	P	263	P	2.5	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:05	EDT	0.23	P	17.2	P	259	P	2.9	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:10	EDT	0.23	P	17.2	P	258	P	4.2	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:15	EDT	0.23	P	17.2	P	257	P	6.9	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:20	EDT	0.23	P	17.1	P	257	P	3.4	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:25	EDT	0.23	P	17.1	P	256	P	4.6	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:30	EDT	0.23	P	17.1	P	256	P	3.2	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:35	EDT	0.23	P	17.1	P	256	P	2.6	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:40	EDT	0.23	P	17.1	P	255	P	3.3	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:45	EDT	0.23	P	17.1	P	255	P	2.4	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:50	EDT	0.23	P	17.0	P	255	P	2.5	P	0	P	0.85	P
USGS	0204309906	2019-04-24 05:55	EDT	0.23	P	17.0	P	255	P	2.3	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:00	EDT	0.23	P	17.0	P	255	P	2.9	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:05	EDT	0.23	P	17.0	P	255	P	2.8	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:10	EDT	0.23	P	17.0	P	255	P	3.0	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:15	EDT	0.23	P	17.0	P	255	P	3.4	P	0	P	0.85	P
